,X1,X2,class,cluster
3155,0.559764556699275,0.44057072770237,1.0,1
3156,0.55153812672141,0.560081754758686,2.0,2
3157,0.57207014365457,0.5625198056268571,2.0,2
3158,0.570674480070974,0.439811993962283,1.0,1
3159,0.5738294061333771,0.4473164441974489,1.0,1
3160,0.578797565293592,0.43991659373016295,1.0,1
3161,0.5965338804921241,0.564634120239869,2.0,2
3162,0.5819121678563989,0.5607078947446489,2.0,2
3163,0.561544655450631,0.555785215505653,2.0,2
3164,0.561774739270495,0.41724535574556104,1.0,1
3165,0.5568854611321291,0.43065007271971895,1.0,1
3166,0.555010160561549,0.42451505118149496,1.0,1
3167,0.566778107952498,0.443212279022519,1.0,1
3169,0.55431287037813,0.561406236767538,2.0,2
3170,0.570381227344101,0.44734382224013003,1.0,1
3171,0.575049429501825,0.428037160107818,1.0,1
3172,0.5864295961163579,0.43664968652385794,1.0,1
3173,0.558127277646313,0.570485771833954,2.0,2
3174,0.5645866063646271,0.43966076804088794,1.0,1
3175,0.5665620214586221,0.413765714385788,1.0,1
3176,0.57248813500637,0.441524803447633,1.0,1
3177,0.557972937295092,0.447739852694068,1.0,1
3179,0.576467990217995,0.5878544924835589,2.0,2
3180,0.556529146880796,0.56977827209101,2.0,2
3181,0.563074618252817,0.57654848632343,2.0,2
3182,0.554477163429787,0.5537156088149051,2.0,2
3184,0.567760421483148,0.567503907124908,2.0,2
3185,0.563587432043275,0.5587537119403199,2.0,2
3186,0.5577858058554429,0.56885395274364,2.0,2
3187,0.5625583295811619,0.571944023408127,2.0,2
3188,0.562342671639786,0.428394024588179,1.0,1
3189,0.558071403931521,0.562130973033734,2.0,2
3190,0.5786707609410671,0.439645576782497,1.0,1
3191,0.579458036340425,0.573800563371751,2.0,2
3192,0.563355350942911,0.427376441665382,1.0,1
3193,0.569543716364439,0.5745122249249711,2.0,2
3194,0.555843239310891,0.5741387315336589,2.0,2
3195,0.5618099553108671,0.42865126157413197,1.0,1
3196,0.5630652994749179,0.411273252580421,1.0,1
3197,0.569290926184493,0.419335383298508,1.0,1
3198,0.5794641498023679,0.43008538124441703,1.0,1
3199,0.559219014039196,0.43174428720249297,1.0,1
3200,0.5782429310920589,0.423127050397598,1.0,1
3201,0.5611905461643629,0.571537400573001,2.0,2
3203,0.5549363547880279,0.43255344612772895,1.0,1
3204,0.5716259536361279,0.41632949993370705,1.0,1
3205,0.563193411357583,0.44334713224345795,1.0,1
3206,0.57840224955635,0.423851225102685,1.0,1
3207,0.5855832692639229,0.444396768662367,1.0,1
3208,0.5852639041684731,0.429171888797414,1.0,1
3209,0.568130697681948,0.568838166499864,2.0,2
3210,0.575185829036739,0.423965548746808,1.0,1
3211,0.5633843082897629,0.436485020562849,1.0,1
3212,0.5709251291293411,0.41306683449579795,1.0,1
3213,0.577092278521935,0.562775458732148,2.0,2
3214,0.568652233703203,0.41890562528400505,1.0,1
3215,0.573493985339135,0.5801745765165279,2.0,2
3216,0.5742704694180379,0.416626871981756,1.0,1
3217,0.5939180614365911,0.5913962509355911,2.0,2
3218,0.566327878765902,0.57311364138724,2.0,2
3219,0.547793482177476,0.428714132024046,1.0,1
3220,0.576430284503574,0.555032201847,2.0,2
3221,0.571130621475717,0.570153236279852,2.0,2
3222,0.577551651146256,0.42906207050007894,1.0,1
3223,0.574262402681232,0.558610311820963,2.0,2
3224,0.588008035408931,0.566922150880302,2.0,2
3225,0.586259756063433,0.4153377838541599,1.0,1
3226,0.5803744639953751,0.559012735858478,2.0,2
3227,0.5659638377621931,0.576953775105605,2.0,2
3228,0.5680696882597349,0.423609446706285,1.0,1
3229,0.5728637254217089,0.549944627014103,2.0,2
3230,0.5598351402126739,0.570614326293033,2.0,2
3231,0.55713616187162,0.586466475364497,2.0,2
3232,0.573133722227834,0.433953610177446,1.0,1
3233,0.571601311696827,0.42281108778475396,1.0,1
3234,0.570943317033823,0.41999579154484207,1.0,1
3235,0.577731176956274,0.41748430593021996,1.0,1
3236,0.5739296629785821,0.558605515262834,2.0,2
3237,0.606279757578135,0.565681704186402,2.0,2
3238,0.588066221315484,0.582183407366421,2.0,2
3239,0.569946734044645,0.571211010712957,2.0,2
3240,0.5904924333630239,0.57852353217246,2.0,2
3241,0.5834301953739229,0.45286251819365797,1.0,1
3242,0.5843229331260821,0.43966754101561406,1.0,1
3243,0.5636838423369079,0.5729355980096221,2.0,2
3244,0.572635996425005,0.4200204987666599,1.0,1
3246,0.57779577933742,0.566225186791963,2.0,2
3247,0.592953742784266,0.561526695899268,2.0,2
3248,0.599843564432295,0.5800912574271171,2.0,2
3249,0.561298008224408,0.42506411553154705,1.0,1
3250,0.558268985165795,0.420530874584464,1.0,1
3251,0.5654171010696379,0.56729902830585,2.0,2
3252,0.581276708036557,0.5852270607321011,2.0,2
3253,0.5682053501893879,0.5720009417530489,2.0,2
3254,0.5779732408362801,0.578666450380129,2.0,2
3255,0.584996764391721,0.41979505594974803,1.0,1
3256,0.5782473430465379,0.43083190188018206,1.0,1
3257,0.589087231100266,0.5598191636602541,2.0,2
3258,0.587201316812475,0.574509189303759,2.0,2
3259,0.586674537157104,0.431433664233615,1.0,1
3260,0.55962891278291,0.563538380769219,2.0,2
3261,0.586451771483157,0.419115216224043,1.0,1
3262,0.5866325727620999,0.580248418672334,2.0,2
3263,0.57925984298532,0.586494508449542,2.0,2
3264,0.5813102661888759,0.42344924546959206,1.0,1
3265,0.5685763691829859,0.569339104468791,2.0,2
3266,0.5823591095810239,0.572537220543902,2.0,2
3267,0.585947310591414,0.42529465679502204,1.0,1
3268,0.585906256787883,0.5847343594618111,2.0,2
3269,0.585221858858225,0.5832687950909139,2.0,2
3270,0.463838735828176,0.49901658389717296,,1
3271,0.5908782703289169,0.420329710964702,1.0,1
3272,0.6016874427520961,0.41358756507183,1.0,1
3274,0.591467628322862,0.418728562512118,1.0,1
3275,0.59491705929718,0.578290312840136,2.0,2
3276,0.581162973454853,0.428034431728039,1.0,1
3277,0.5891668040396021,0.578618403799454,2.0,2
3278,0.5979932042196761,0.40852006786555,1.0,1
3279,0.584306869786299,0.588871806393563,2.0,2
3280,0.566752175821973,0.5728297413985479,2.0,2
3281,0.571764530507486,0.41697916851180206,1.0,1
3282,0.572974116255696,0.41699557974988605,1.0,1
3283,0.571837349895702,0.42082873187145703,1.0,1
3284,0.58662171448947,0.586257757986582,2.0,2
3285,0.598583235361698,0.410823868408539,1.0,1
3286,0.5854669532464101,0.40248060636412397,1.0,1
3287,0.574141251459642,0.575123551903918,2.0,2
3288,0.5743150453658521,0.42150263391179205,1.0,1
3289,0.5904127743434631,0.39928148428977006,1.0,1
3291,0.582475701120002,0.577247004889146,2.0,2
3292,0.595216177450303,0.423793585836981,1.0,1
3293,0.5805578835534481,0.408815513818644,1.0,1
3294,0.579196242522591,0.408374631013812,1.0,1
3295,0.593934352412107,0.588192197300286,2.0,2
3296,0.5855339255845661,0.408366549038244,1.0,1
3297,0.5785020810025601,0.413601718750911,1.0,1
3298,0.5794412198775319,0.581497023024952,2.0,2
3299,0.594990235846672,0.419353990582896,1.0,1
3300,0.604626735506858,0.590262082212225,2.0,2
3301,0.592560726114777,0.6005906284825661,2.0,2
3303,0.5885535194234929,0.585323597436651,2.0,2
3304,0.601458099085693,0.42995600909085996,1.0,1
3305,0.577227385768522,0.597680477341199,2.0,2
3306,0.5957387449843571,0.423655935995733,1.0,1
3307,0.581691950517075,0.5825377267338371,2.0,2
3308,0.594359320935772,0.379230787411329,1.0,1
3309,0.5870546235150711,0.587714432513199,2.0,2
3310,0.593280892684433,0.40293445585566,1.0,1
3311,0.571929826642272,0.587416266937159,2.0,2
3312,0.5806498714467699,0.414803152846971,1.0,1
3313,0.508391455514356,0.503842529840767,,1
3314,0.597247112612508,0.582207303428646,2.0,2
3315,0.586177139459176,0.4041412183724079,1.0,1
3317,0.601421175734297,0.5840771875254269,2.0,2
3318,0.576617311788831,0.5866117059099699,2.0,2
3319,0.578696132109823,0.588993829904866,2.0,2
3321,0.589939169482729,0.5925129182767429,2.0,2
3322,0.577576634638994,0.40366412818909003,1.0,1
3323,0.580888400585719,0.5851899556111171,2.0,2
3324,0.602630341510344,0.415040497995101,1.0,1
3325,0.596730221518075,0.5701344518332049,2.0,2
3326,0.6022488772392249,0.606639491191271,2.0,2
3327,0.590697807188698,0.39986969375793896,1.0,1
3328,0.580173243626099,0.413222409118212,1.0,1
3329,0.582743122031925,0.584777409542375,2.0,2
3330,0.602341503199122,0.40821233480634705,1.0,1
3332,0.578890204531719,0.399074721204855,1.0,1
3333,0.60364565992363,0.606165406669073,2.0,2
3334,0.583220231401408,0.592318258346516,2.0,2
3335,0.591528829678793,0.5956927640317111,2.0,2
3336,0.5906125145321751,0.41114155561353294,1.0,1
3338,0.599984051368056,0.41399372830889397,1.0,1
3339,0.577288673174575,0.40406865036041795,1.0,1
3340,0.5918837730944589,0.41997037687839,1.0,1
3341,0.5962927486840899,0.597738827343863,2.0,2
3342,0.594133581225189,0.41000781459877605,1.0,1
3343,0.589847202920193,0.403325475151485,1.0,1
3344,0.595676383775807,0.570897633492699,2.0,2
3345,0.599938968095069,0.420336502700478,1.0,1
3346,0.580146251112552,0.4013758970375421,1.0,1
3347,0.602999959224859,0.603506455280464,2.0,2
3348,0.602831463214891,0.40296449225762004,1.0,1
3349,0.594451043234134,0.5649276119657309,2.0,2
3350,0.6001564568854311,0.41732008964227707,1.0,1
3351,0.5925243161857221,0.593963145922891,2.0,2
3352,0.5971614910064039,0.588444572089866,2.0,2
3353,0.593847827102854,0.5935337883097409,2.0,2
3354,0.612276566447115,0.424507924764202,1.0,1
3355,0.603907567953573,0.409485542964626,1.0,1
3356,0.591423610290543,0.410015809310944,1.0,1
3357,0.606079729087712,0.421927452783169,1.0,1
3358,0.5915501178681689,0.42081998136744997,1.0,1
3359,0.593445785611708,0.417937213341587,1.0,1
3363,0.6009875295258299,0.5972361876409611,2.0,2
3364,0.593762001845647,0.5958612906162281,2.0,2
3365,0.606045653594811,0.573281053552906,2.0,2
3368,0.593567960732436,0.591636944490088,2.0,2
3369,0.5982026169274111,0.586512295879413,2.0,2
3370,0.6091426849865029,0.586647461973104,2.0,2
3371,0.5835742675906309,0.5912718158919721,2.0,2
3372,0.592878942695494,0.603346544772467,2.0,2
3373,0.616910862396581,0.589379296339766,2.0,2
3374,0.597362859980979,0.410515521593055,1.0,1
3375,0.587516319634756,0.40308466800070897,1.0,1
3376,0.5925918482956071,0.39833357017016097,1.0,1
3377,0.5993770345146751,0.40127870518447206,1.0,1
3378,0.601597518089885,0.5941097067500151,2.0,2
3379,0.6093695923206469,0.602802158802671,2.0,2
3380,0.6073142792522421,0.5698413920418229,2.0,2
3381,0.583659367340973,0.40696028032236203,1.0,1
3382,0.588136917455374,0.606618018660717,2.0,2
3383,0.6097200221155971,0.403011323072332,1.0,1
3384,0.594248478518922,0.40968184280079606,1.0,1
3385,0.598269058341321,0.390894189298779,1.0,1
3386,0.589021872274046,0.6138488906363772,2.0,2
3387,0.6119229498390389,0.617473055917986,2.0,2
3388,0.617783426482927,0.39733538157498904,1.0,1
3389,0.605385824725682,0.60077366089797,2.0,2
3391,0.6141860230554,0.58976452328168,2.0,2
3392,0.599955920673656,0.6044405772076971,2.0,2
3393,0.6062336311772161,0.600062528359089,2.0,2
3394,0.603532235097546,0.591197523692824,2.0,2
3395,0.594717316670491,0.598410438567691,2.0,2
3396,0.587433167070696,0.6102240878750059,2.0,2
3397,0.5900070639877171,0.5943251105850941,2.0,2
3398,0.6012538787355971,0.604240928365859,2.0,2
3399,0.6235272825740279,0.399764312772799,1.0,1
3400,0.604827175558535,0.599869234868982,2.0,2
3401,0.5893795666832911,0.591912180809327,2.0,2
3402,0.58743184635071,0.40210975252968495,1.0,1
3403,0.5991252919465571,0.3996516471261621,1.0,1
3404,0.588205028534961,0.40192157518709204,1.0,1
3405,0.592062222794037,0.3967105395471,1.0,1
3406,0.5897457124285171,0.6084382615397571,2.0,2
3407,0.613081127845415,0.4003430688452321,1.0,1
3408,0.595825186273209,0.396526497986758,1.0,1
3409,0.609809977704535,0.389995391642769,1.0,1
3410,0.588879066577454,0.595253069340175,2.0,2
3411,0.606703533496445,0.407134215520979,1.0,1
3412,0.601898427504191,0.606309727793775,2.0,2
3413,0.612068386841416,0.39168187427993395,1.0,1
3414,0.594769564556814,0.39533253746956604,1.0,1
3415,0.590477797422755,0.6098598868834799,2.0,2
3416,0.59939438240086,0.3883197801656,1.0,1
3417,0.5937303181917409,0.38709683573079706,1.0,1
3418,0.608646829490741,0.606501055463802,2.0,2
3419,0.6008149328539211,0.592849562384608,2.0,2
3421,0.603986758743114,0.5908827352502309,2.0,2
3422,0.585278518426501,0.614843564371563,2.0,2
3423,0.608051640272139,0.41094764732507794,1.0,1
3425,0.610448588130015,0.38530320431306603,1.0,1
3426,0.598518069168991,0.413796248293966,1.0,1
3427,0.611616873947657,0.588630963448939,2.0,2
3428,0.60501806452037,0.6159298551949189,2.0,2
3430,0.628599147895706,0.6002196581205811,2.0,2
3431,0.6012863014425529,0.40498536494203297,1.0,1
3432,0.602094369204546,0.616173056110973,2.0,2
3433,0.613635040013941,0.598105837914375,2.0,2
3434,0.582362428375087,0.405406077139043,1.0,1
3435,0.604833246848322,0.6340159937600091,2.0,2
3436,0.615131638712793,0.59557486328138,2.0,2
3437,0.591868890294806,0.395030903321762,1.0,1
3438,0.601138266349689,0.6175655504434711,2.0,2
3439,0.604676403310905,0.374910047730591,1.0,1
3440,0.5874907683534389,0.393818794944255,1.0,1
3441,0.614744139548319,0.6039731638616739,2.0,2
3442,0.6050934655736421,0.391479023008916,1.0,1
3443,0.590229210689976,0.38619611668099,1.0,1
3444,0.625232459820897,0.603315179395746,2.0,2
3445,0.5963314131766291,0.3797541575671621,1.0,1
3446,0.618961653168615,0.396851685749701,1.0,1
3448,0.606013030756699,0.390281082840008,1.0,1
3449,0.615245985122259,0.600975115351854,2.0,2
3450,0.6100913131364549,0.38233736771700894,1.0,1
3451,0.595000173607401,0.600880081285729,2.0,2
3452,0.617909474275684,0.39342811716248294,1.0,1
3453,0.61787206950891,0.6121787004617271,2.0,2
3456,0.5976928225083101,0.5834598123988759,2.0,2
3457,0.60489285929173,0.620566237348156,2.0,2
3459,0.610775177929451,0.5957755154434661,2.0,2
3460,0.6175892883091479,0.39738163146084493,1.0,1
3461,0.598995142149871,0.4034053141355421,1.0,1
3462,0.6338740169424489,0.600044064650594,2.0,2
3463,0.610499407779873,0.597196495442803,2.0,2
3464,0.608405763745883,0.595296090236666,2.0,2
3465,0.606833497263057,0.59518081107988,2.0,2
3466,0.598796455572785,0.39549904465337604,1.0,1
3467,0.611075994603582,0.588173616560666,2.0,2
3468,0.608965407961693,0.382949874473396,1.0,1
3470,0.605719856285426,0.38661991836937604,1.0,1
3471,0.6247445799456529,0.381383980051988,1.0,1
3472,0.619049971833234,0.387150050238791,1.0,1
3474,0.5949618210391949,0.5913535009049311,2.0,2
3475,0.619512198371177,0.403194081075965,1.0,1
3476,0.6286647946703809,0.611295577274283,2.0,2
3477,0.583535335955166,0.393377974834959,1.0,1
3478,0.616326089271804,0.397640717569346,1.0,1
3479,0.617020252894679,0.389458083269628,1.0,1
3480,0.611203471217605,0.386622776799577,1.0,1
3481,0.6039721759403149,0.39433392366981,1.0,1
3482,0.599912987954374,0.6244095040223411,2.0,2
3483,0.614232218232214,0.39932834584448396,1.0,1
3484,0.60130132893877,0.37518037806194104,1.0,1
3485,0.6094141377783829,0.377333098482055,1.0,1
3486,0.6077836143963579,0.38205199792004707,1.0,1
3487,0.59754118445029,0.38851833280160203,1.0,1
3488,0.6079599082634339,0.38126498311252005,1.0,1
3489,0.611215813507041,0.596985294106251,2.0,2
3490,0.624342628774706,0.615763290057308,2.0,2
3491,0.606767061051218,0.606604146285473,2.0,2
3493,0.6235421435439239,0.625172594098792,2.0,2
3494,0.597085028323251,0.6060644246514051,2.0,2
3495,0.6044634120030821,0.6057965317361529,2.0,2
3497,0.634113604919199,0.38914608055585104,1.0,1
3498,0.614843970342574,0.39205087636347397,1.0,1
3499,0.620697261956047,0.372561298967177,1.0,1
3500,0.6208299023720351,0.6317549438537579,2.0,2
