,X1,X2,class,cluster
1157,0.266356794074069,0.26846886551259497,2.0,2
1158,0.271864542217899,0.265721920362221,2.0,2
1159,0.266398530182545,0.7286141799947901,1.0,1
1160,0.27543424596140803,0.7252846153315501,1.0,1
1161,0.26735366179396,0.7442724254441608,1.0,1
1162,0.258263974990043,0.281737709181078,2.0,2
1163,0.285308901846677,0.7456461535588391,1.0,1
1164,0.290162562361141,0.739312439820273,1.0,1
1165,0.300693181248849,0.270766915320169,2.0,2
1166,0.270293212443952,0.27512335310396,2.0,2
1167,0.286291396142649,0.278527184727934,2.0,2
1168,0.284198254499365,0.265704293488476,2.0,2
1169,0.292168785943834,0.27689481874757105,2.0,2
1171,0.28123371361569105,0.28550881809115103,2.0,2
1172,0.282181253168267,0.289779470177237,2.0,2
1173,0.283436816437112,0.7049570465854169,1.0,1
1174,0.27925422664173,0.727853516592052,1.0,1
1175,0.27071850478417897,0.706174656654,1.0,1
1176,0.28598193993939003,0.27536743358881394,2.0,2
1177,0.28261237814494,0.27955778291924394,2.0,2
1178,0.28417507138284304,0.7269748737852391,1.0,1
1179,0.273393530664429,0.26960657842349106,2.0,2
1180,0.27663424422479604,0.70577599653905,1.0,1
1181,0.28324814932957204,0.27066870591396497,2.0,2
1182,0.276389445490198,0.725374169958039,1.0,1
1183,0.23996498570233,0.25993167835258496,2.0,2
1184,0.30292301792216303,0.270763962718571,2.0,2
1186,0.263684106765477,0.28107506845818897,2.0,2
1188,0.270690326668937,0.27031321410207504,2.0,2
1189,0.281241432650818,0.27318234788976997,2.0,2
1190,0.290409508995906,0.28721863651817997,2.0,2
1191,0.262968917329732,0.270942389602846,2.0,2
1192,0.294965863826937,0.285389202465122,2.0,2
1193,0.28863424354260997,0.7378424259256099,1.0,1
1194,0.286466900106782,0.71402074846487,1.0,1
1195,0.284763322491218,0.703642404040404,1.0,1
1196,0.276879740328009,0.730523739591414,1.0,1
1197,0.28109500925126,0.712141015287387,1.0,1
1198,0.286523513295508,0.27612196637645003,2.0,2
1199,0.267575038499004,0.27611570921005296,2.0,2
1200,0.28721042239236894,0.7362024173260819,1.0,1
1201,0.264210528375591,0.732412532782293,1.0,1
1202,0.284034012825444,0.720897647899417,1.0,1
1203,0.29019518626414803,0.7338405850498579,1.0,1
1204,0.27133968707593303,0.713549211931098,1.0,1
1205,0.287254429404299,0.7238057854041751,1.0,1
1206,0.2734355423263,0.29009936913121503,2.0,2
1208,0.28310750203408597,0.718846569436973,1.0,1
1209,0.27038214216122797,0.7062316381017719,1.0,1
1210,0.29875463324530105,0.716239283222473,1.0,1
1211,0.285894273113645,0.720399135065773,1.0,1
1212,0.27455695801941,0.29468405834465505,2.0,2
1213,0.299293537413145,0.713550491150288,1.0,1
1214,0.283884168108688,0.714102643873723,1.0,1
1215,0.29462677710711,0.720672991382842,1.0,1
1216,0.306875281637125,0.714158569115417,1.0,1
1217,0.29852938346198904,0.29518640834996696,2.0,2
1218,0.273749555439886,0.7164815015202679,1.0,1
1219,0.276408414436919,0.295107070936172,2.0,2
1220,0.28051714650907894,0.711866140319912,1.0,1
1221,0.27315251043548006,0.7145276252283961,1.0,1
1222,0.28167849093769703,0.300052908252204,2.0,2
1223,0.300228094756338,0.273957387258308,2.0,2
1224,0.278620125066667,0.7138567194944551,1.0,1
1225,0.287718025565376,0.7177692223601221,1.0,1
1226,0.282503173030285,0.26294114351594394,2.0,2
1227,0.279331982132825,0.707136211179841,1.0,1
1228,0.289949435620299,0.277887448138651,2.0,2
1229,0.292620673774984,0.71792847287637,1.0,1
1230,0.29019942930949605,0.71847007688033,1.0,1
1231,0.29974478383045194,0.713596745666759,1.0,1
1232,0.283144999879503,0.7283461092289271,1.0,1
1233,0.288571982481962,0.708024443040242,1.0,1
1234,0.280492528185242,0.7086390991109571,1.0,1
1235,0.29036997478523197,0.275970757205697,2.0,2
1236,0.28391628399433194,0.707105337963457,1.0,1
1238,0.285014411345784,0.700924150093531,1.0,1
1239,0.278571322804997,0.70556748544742,1.0,1
1240,0.28918773391773606,0.284991190023955,2.0,2
1241,0.287161032784578,0.29069143077744297,2.0,2
1243,0.28246861076515695,0.287127568148976,2.0,2
1244,0.296115584323187,0.287311863147759,2.0,2
1245,0.292418579104748,0.296525822578861,2.0,2
1246,0.303407777161599,0.723818932157588,1.0,1
1247,0.299887310263206,0.293607890060151,2.0,2
1248,0.285834379624726,0.6912095486017179,1.0,1
1249,0.277082521204597,0.7252896419492609,1.0,1
1250,0.267103289455151,0.719133974501611,1.0,1
1251,0.2866327764811811,0.727049486701293,1.0,1
1252,0.283066494128134,0.28973706404975896,2.0,2
1253,0.298611349535497,0.30648655086297305,2.0,2
1254,0.28896444496483603,0.292487581512977,2.0,2
1255,0.27546475657728603,0.293081304669796,2.0,2
1256,0.283163065668282,0.295635237300484,2.0,2
1257,0.29131657936295896,0.301560707778656,2.0,2
1258,0.290201503556598,0.283120135091989,2.0,2
1260,0.31076725961810303,0.262953251251622,2.0,2
1261,0.28774076861215003,0.704972348124463,1.0,1
1262,0.28892925986653006,0.71822678918248,1.0,1
1263,0.30066258793379497,0.725137339486093,1.0,1
1264,0.292085506096068,0.7148556053966071,1.0,1
1265,0.293878637295461,0.30671290426957803,2.0,2
1266,0.29191950224504304,0.705717787372101,1.0,1
1267,0.284687055372072,0.289089300659674,2.0,2
1268,0.29573450228243797,0.705778464377522,1.0,1
1269,0.283716348505034,0.705451042679788,1.0,1
1270,0.288688376563396,0.7243002618176179,1.0,1
1271,0.294594012079193,0.284600322062949,2.0,2
1272,0.288410856972309,0.28594521464521,2.0,2
1273,0.28066774359809904,0.302507733269635,2.0,2
1275,0.27357897380331897,0.7253847539037199,1.0,1
1277,0.28390587558901803,0.711618693234811,1.0,1
1278,0.29084678924392,0.702194059489338,1.0,1
1279,0.28339617331262396,0.7189210235203319,1.0,1
1280,0.297145724130057,0.708101315473751,1.0,1
1281,0.28759135696241306,0.294820343920807,2.0,2
1282,0.28823910244074397,0.31391241548723603,2.0,2
1283,0.29664309810697304,0.697406250188908,1.0,1
1284,0.31174012833640996,0.702649787454202,1.0,1
1285,0.284665391376063,0.28290024068317404,2.0,2
1287,0.30567756885379105,0.284613296863596,2.0,2
1288,0.297525206567862,0.716267426613058,1.0,1
1289,0.282481579052806,0.692752183346637,1.0,1
1290,0.292786177348512,0.70735885080021,1.0,1
1291,0.300507518763911,0.275237084979419,2.0,2
1294,0.29189461318112103,0.713029670783192,1.0,1
1295,0.291474722217674,0.7153044880995091,1.0,1
1296,0.301519183408447,0.696759173567282,1.0,1
1297,0.308326783329723,0.71053763961189,1.0,1
1298,0.296142569315157,0.7101363209686129,1.0,1
1299,0.29994219574144204,0.692064147669105,1.0,1
1300,0.295738862803797,0.302180690087458,2.0,2
1301,0.303712718659572,0.703194271109092,1.0,1
1302,0.29502177306673,0.28912724849731897,2.0,2
1303,0.286182879518943,0.715813362649553,1.0,1
1305,0.295083780692713,0.305501123495835,2.0,2
1306,0.30406636376144897,0.7049284305497528,1.0,1
1307,0.29091429220333503,0.699410824624754,1.0,1
1308,0.270571421425068,0.32254006153015197,2.0,2
1309,0.28969858237869395,0.325271532305977,2.0,2
1310,0.299510153335432,0.7043101546991071,1.0,1
1311,0.283892849575805,0.289992833624732,2.0,2
1312,0.287135785651132,0.697419956206953,1.0,1
1313,0.30253252143698806,0.7198597953177941,1.0,1
1314,0.292727287163874,0.705428920642338,1.0,1
1315,0.295496997203009,0.300981782093432,2.0,2
1316,0.27943098830078994,0.7171120342769051,1.0,1
1317,0.294122904303406,0.6992454335155429,1.0,1
1318,0.293106297221901,0.705501317452632,1.0,1
1319,0.29697354643185997,0.696974572841572,1.0,1
1320,0.290789845645459,0.30765851087356894,2.0,2
1321,0.297702648279089,0.293237958747398,2.0,2
1322,0.29582505864824,0.315747899155907,2.0,2
1323,0.287199966261133,0.301089525434443,2.0,2
1324,0.318670829950394,0.703753519952359,1.0,1
1326,0.30511167880464,0.6788625107938979,1.0,1
1327,0.292635493343149,0.30043211032583805,2.0,2
1328,0.299687559090908,0.707238738427392,1.0,1
1329,0.286132456723165,0.699272004007235,1.0,1
1330,0.319120767120673,0.299476802629299,2.0,2
1331,0.296086580433958,0.308432462803258,2.0,2
1332,0.300464035653972,0.30452233060789896,2.0,2
1333,0.293053069605668,0.30145694657094,2.0,2
1334,0.30918896233058396,0.7108168824230879,1.0,1
1335,0.311228986706732,0.310922557889872,2.0,2
1336,0.291054125830583,0.7111271366734091,1.0,1
1339,0.293404913006223,0.28834776199592,2.0,2
1340,0.299489969135515,0.715767661820688,1.0,1
1341,0.300730820878803,0.7006304396889371,1.0,1
1342,0.30994654810726596,0.6969412295146321,1.0,1
1343,0.314181030749873,0.6864376011503449,1.0,1
1344,0.30059486626418896,0.309188166556039,2.0,2
1345,0.32135093128474895,0.282862364114547,2.0,2
1346,0.287015355085982,0.293228489613589,2.0,2
1347,0.312018125151961,0.7157262675195749,1.0,1
1348,0.308906259548567,0.6977499458691551,1.0,1
1349,0.303790218088906,0.712709998006947,1.0,1
1350,0.30502629834385603,0.691230090191669,1.0,1
1351,0.29507527362998603,0.293450117939404,2.0,2
1352,0.300837070815264,0.7102036897862829,1.0,1
1353,0.30714574214864504,0.290106695630337,2.0,2
1354,0.32496417154149104,0.694309547947199,1.0,1
1356,0.31411834346504497,0.312070571460109,2.0,2
1357,0.30653612148606896,0.30736659739777,2.0,2
1358,0.289072972671338,0.28882128074849295,2.0,2
1359,0.29810860735443395,0.31021183938469105,2.0,2
1360,0.29719894624519394,0.702590822174156,1.0,1
1361,0.305452082466378,0.295825985442251,2.0,2
1362,0.289258115823555,0.6909275759748331,1.0,1
1363,0.306651592488352,0.6952797596207559,1.0,1
1364,0.29172019336599,0.315533909344528,2.0,2
1365,0.31525143789744003,0.693993949917468,1.0,1
1366,0.304678378249541,0.299069289513274,2.0,2
1367,0.31151084327137396,0.7007466368185239,1.0,1
1368,0.290729301107094,0.68728340721414,1.0,1
1369,0.290434571344489,0.295420705522379,2.0,2
1370,0.310776601991063,0.33022835077574103,2.0,2
1371,0.304688301158012,0.693215044692385,1.0,1
1373,0.306530766755582,0.688935163194032,1.0,1
1374,0.29720634610396096,0.318938145607297,2.0,2
1375,0.31203024829754106,0.6888188553504481,1.0,1
1376,0.31397195105736,0.7099520241730891,1.0,1
1377,0.297630585868659,0.702111343874808,1.0,1
1378,0.30681488176657895,0.7013192629636629,1.0,1
1379,0.310739313265469,0.298326234145208,2.0,2
1380,0.305461100763088,0.30210625144865605,2.0,2
1381,0.30921442334121,0.305887676459741,2.0,2
1382,0.316090914018461,0.707461229070414,1.0,1
1384,0.30906286954331297,0.30570924854938697,2.0,2
1385,0.30898131789992894,0.31448714424212604,2.0,2
1386,0.317174402666203,0.30541933543634997,2.0,2
1387,0.319903149632222,0.305234197640253,2.0,2
1388,0.305556148360097,0.709088132853463,1.0,1
1389,0.301859596750513,0.694192742998683,1.0,1
1390,0.306591685782514,0.29660007224421403,2.0,2
1391,0.31928850199735703,0.317653070623259,2.0,2
1392,0.307833301228253,0.692329620996435,1.0,1
1393,0.30340462853223604,0.31640797449406205,2.0,2
1394,0.29134308550277194,0.691350872628662,1.0,1
1395,0.32048542125751,0.691122242840448,1.0,1
1396,0.31213303166682393,0.32684517292702003,2.0,2
1397,0.31164618691885,0.31247210231781103,2.0,2
1399,0.313088561337021,0.6870731140303621,1.0,1
1400,0.312696474461405,0.310840032307174,2.0,2
1401,0.29297365043494605,0.663099485134259,1.0,1
1402,0.313037912319136,0.290539374238365,2.0,2
1403,0.29623872356271397,0.30863445549889,2.0,2
1404,0.309639759389541,0.302394603637576,2.0,2
1405,0.294476709931075,0.694683120400124,1.0,1
1406,0.28714049190931,0.682559541090347,1.0,1
1407,0.303116826366949,0.313854756977411,2.0,2
1408,0.31302571014726194,0.301869505963823,2.0,2
1409,0.30898597162389696,0.686160220779239,1.0,1
1410,0.297225313812764,0.31614382913321004,2.0,2
1411,0.31660963950395005,0.296784338583965,2.0,2
1412,0.313220594570558,0.69034391688411,1.0,1
1413,0.301155221092763,0.328552454642024,2.0,2
1414,0.302289275268937,0.32744273737115503,2.0,2
1415,0.323679796491588,0.30008070041188695,2.0,2
1416,0.320789430611848,0.31095661806580605,2.0,2
1417,0.312188460533159,0.693788936840759,1.0,1
1418,0.30600569898128005,0.303373288931817,2.0,2
1419,0.297220812045094,0.31646053179332,2.0,2
1420,0.30858376246187796,0.317832696619162,2.0,2
1421,0.305989937612238,0.679106661115824,1.0,1
1422,0.325055221084395,0.6823759529355871,1.0,1
1423,0.317075310373945,0.323570572470847,2.0,2
1424,0.311378512512672,0.6791674756526619,1.0,1
1425,0.305840441134989,0.308457519819128,2.0,2
1426,0.30259920590710804,0.313476417072447,2.0,2
1427,0.296396177507486,0.687958026137485,1.0,1
1428,0.32558634808870396,0.6610064016127221,1.0,1
1429,0.30572721396697805,0.322980960103742,2.0,2
1430,0.29677208604858696,0.309929732888011,2.0,2
1431,0.320185681881091,0.32191244395308505,2.0,2
1432,0.31178708120218895,0.317803931618954,2.0,2
1434,0.30975982018034304,0.29714864805860103,2.0,2
1435,0.302604453892041,0.692300914586111,1.0,1
1436,0.31390329812037504,0.688195840957693,1.0,1
1437,0.330633417798503,0.309405838833067,2.0,2
1438,0.32182268837338,0.685514065105325,1.0,1
1439,0.309937612312904,0.280451072058697,2.0,2
1440,0.32030338984721096,0.32551918363113,2.0,2
1441,0.31975739266277,0.31584021043418,2.0,2
1442,0.31353375832541397,0.69718489971037,1.0,1
1444,0.32113988258413,0.310029553873363,2.0,2
1445,0.33143066773234003,0.6836326011242211,1.0,1
1446,0.300592369538963,0.6820077990073841,1.0,1
1447,0.32144642486703007,0.694083827527812,1.0,1
1448,0.303937438010084,0.329833509789413,2.0,2
1449,0.32364830659964194,0.679782213290347,1.0,1
1450,0.324218713794231,0.323213439230981,2.0,2
1451,0.32222981414119606,0.316121393041701,2.0,2
1452,0.319234201299475,0.321248574684206,2.0,2
1453,0.308605457958206,0.320770846813097,2.0,2
1454,0.314153782214567,0.699526768366711,1.0,1
1455,0.326163186089094,0.7037847363085171,1.0,1
1456,0.31974058336288697,0.31072338910687497,2.0,2
1457,0.32200023302443703,0.31719712901688,2.0,2
1459,0.32740533546522804,0.298145045052034,2.0,2
1460,0.313433536139211,0.6671992838770779,1.0,1
1461,0.335999597565025,0.300463609298258,2.0,2
1462,0.320612964589887,0.315057736542974,2.0,2
1463,0.314386233647901,0.307029939948356,2.0,2
1464,0.316795760654316,0.6707679114427609,1.0,1
1465,0.317360478321539,0.326904622465027,2.0,2
1466,0.319135062184565,0.331158464318557,2.0,2
1467,0.3197167990860061,0.688005669960362,1.0,1
1468,0.304648848330832,0.32630252697447104,2.0,2
1469,0.32491652554191397,0.31022939382679304,2.0,2
1470,0.316630613052638,0.315235226705839,2.0,2
1471,0.30856632467802697,0.313734328659951,2.0,2
1472,0.31332950597162,0.6674076522375351,1.0,1
1473,0.329611965854182,0.667685998824707,1.0,1
1474,0.332773740920933,0.678897567809816,1.0,1
1475,0.32899354276924,0.328746320313706,2.0,2
1477,0.320125816514777,0.6867693760327179,1.0,1
1478,0.32820082347771196,0.309439248987758,2.0,2
1479,0.32593033759466605,0.669959995675093,1.0,1
1480,0.317626574326599,0.687219960860079,1.0,1
1481,0.330162571486377,0.681540947848096,1.0,1
1482,0.321343472918358,0.689128259993092,1.0,1
1483,0.33899887090851,0.684774567605077,1.0,1
1484,0.31004861804507206,0.304072936018104,2.0,2
1485,0.30540776144865,0.32597994105848305,2.0,2
1486,0.319273436169368,0.67981737030817,1.0,1
1487,0.32295107666098105,0.670405962922478,1.0,1
1488,0.30022677576990997,0.6848788204697621,1.0,1
1490,0.319308874472375,0.6725749439334339,1.0,1
1491,0.330988624282168,0.669164277323052,1.0,1
1492,0.317368404495199,0.6897659601273349,1.0,1
1493,0.32302028368231894,0.326936835301134,2.0,2
1494,0.317529319738641,0.31986033168196304,2.0,2
1495,0.314621331181758,0.691596385706383,1.0,1
1496,0.31021925877342404,0.33909387413378,2.0,2
1497,0.336323215962127,0.335738435837221,2.0,2
1498,0.29957285794901395,0.672162441417642,1.0,1
1499,0.33481464872417,0.669749247650494,1.0,1
1500,0.326244526985612,0.6757377990410571,1.0,1
