"x","y","class"
"46",-0.197372629680573,2.20495503279432,1
"47",-0.684067914770128,2.17636498895659,1
"48",-0.317848782023583,3.7727137762469,1
"49",-0.187323115311379,3.99516135593894,1
"50",-1.39740472890379,-5.37765325029163,4
"51",0.976992363273784,2.88209722467532,1
"52",-4.22761584479842,-3.36864789986811,3
"53",-0.128441761342601,4.22021472238816,1
"54",-3.24563841815461,-3.75870387022541,3
"55",-1.78487931491486,-1.21389833058327,3
"56",-2.32582128324309,-0.418733022710534,3
"57",1.25339819354923,2.85887143080524,1
"58",0.199735689739741,3.24024189545827,1
"59",-2.42817330895085,-2.3962291976885,3
"60",-1.88209780248287,3.7312551999473,1
"61",-4.0997528065056,-2.72248871724903,3
"62",-0.826402416634692,2.92045468829716,1
"63",-0.0215423790185036,4.13172377842942,1
"64",-2.01084452812318,-2.30165523096515,3
"65",0.669614904101177,-2.62467452111872,4
"66",-3.86782409135489,-3.20951276051154,3
"67",-2.98925891222269,-3.59512830338688,3
"68",-2.11725619607293,-1.97015086052669,3
"69",-1.5112296517807,-1.0893031402747,3
"70",-2.85117065231643,-2.71827580510116,3
"71",-2.61589209152552,-2.95067126132145,3
"72",-0.758443347131394,4.25781657491032,1
"73",0.851147804058028,-2.67069938246508,4
"74",-3.0302398277916,-3.66878511697603,3
"75",-1.22923849120633,3.34564166261707,1
"76",-2.30457564569167,4.60207874823297,1
"77",-3.17065295459519,-2.93754029879599,3
"78",-3.73581250818458,-2.91112522464404,3
"79",-3.84742737670253,-3.87381436918554,3
"80",-0.56244164385703,-5.4569276569945,4
"81",-1.81806892508064,-1.81198127189019,3
"82",3.55059018701486,2.4374903881558,2
"83",0.309687946249755,3.59351732970874,1
"84",-2.95865881513552,-4.1751659441692,3
"85",-3.42442522686491,-3.69532107840477,3
"86",2.75985464097366,1.12029930435732,2
"87",-2.96527834760315,-2.35193594637689,3
"88",0.228304203356674,4.18656609621107,1
"89",2.71969677941302,0.79642211332726,2
"90",-3.09297758209326,-2.44417099752651,3
"91",-0.00553571295524424,4.8988906030235,1
"92",-3.06968557168992,-1.11644213948544,3
"93",2.56277192081758,-0.0119413995618769,2
"94",0.3934787337985,4.08540753172016,1
"95",-0.320210012968586,-2.4804333292253,4
"96",0.0657220237157694,4.56039899915824,1
"97",3.97256756608765,2.02567309972681,2
"98",-2.14199557157438,-2.04736942457247,3
"99",4.889885165367,-0.45392122205821,2
"100",-2.60340833663974,-1.78998960834192,3
"101",-2.8856325327465,-1.14125351639262,3
"102",-0.352464379722016,1.76337540406217,1
"103",2.87114230968347,2.28097068315882,2
"104",-2.25167499844371,-2.55396815444701,3
"105",3.24998700191321,1.41629561743241,2
"106",-2.52054340965244,-3.67647064273891,3
"107",2.66214543709852,1.73803971662642,2
"108",2.83147384548999,0.771747102946527,2
"109",0.382555626355051,5.29639798067083,1
"110",-1.58396398015197,-1.5387145289093,3
"111",-1.81376442215069,-0.369248927853415,3
"112",-2.23345993693085,-0.436104228164375,3
"113",-0.308305583142259,2.92216274927727,1
"114",0.239126806444486,2.17948066364498,1
"115",-0.255352913029611,3.77519476384164,1
"116",0.0393113766776703,3.3321033977595,1
"117",-2.17310729794767,-0.00211432529323241,3
"118",0.116902713507476,3.14173844881452,1
"119",-2.78734094233568,-1.13403377040812,3
"120",0.335917771502624,2.00940915925015,1
"121",0.297260669800446,-4.04612699177635,4
"122",1.53952531408075,2.70462643165292,1
"123",-0.798098963935414,2.48580111116385,1
"124",0.869627078135239,-2.80689565936794,4
"125",-0.0727315366816357,-3.27136038862467,4
"126",-1.39779251578308,3.84707887465324,1
"127",-0.540708963032738,3.84106653348449,1
"128",-3.68439345981922,-3.32355190692544,3
"129",-0.521930426847059,4.56685861532636,1
"130",4.68504339639701,2.65496197957423,2
"131",-3.03477948384347,-2.48288916608837,3
"132",-2.72017109724168,-0.880293007039162,3
"133",-3.31396487805532,-2.13159400069319,3
"134",-3.34434649948698,-3.66995338004208,3
"135",3.029560342431,1.6547914121336,2
"136",-1.50543273612857,-7.93706115335226,NA
"137",1.17122134666614,-2.31088376014428,4
"138",-1.81890953419478,0.279160452001586,3
"139",0.296811713494807,3.47476606055824,1
"140",0.281437673861536,3.87802912191492,1
"141",3.7076990656516,0.606114596481542,2
"142",-2.15509428040391,0.425270189802645,3
"143",-3.17033689334396,-1.55206304654934,3
"144",-0.042075450808063,3.14334282835154,1
"145",2.54347721084843,2.80560881287129,2
"146",0.378154423397004,-3.04675269766578,4
"147",1.28752367778975,1.1464706141298,2
"148",-0.959295866918865,-0.408793480011199,3
"149",3.21704012343,1.84357276816982,2
"150",-1.80743117761806,-4.82030947204803,4
"151",4.76057004992095,0.81894262669818,2
"152",-3.91965632268273,-3.84788082077208,3
"153",0.3878897981956,3.04354716709361,1
"154",-2.47402196520318,-3.01463888135339,3
"155",0.274545281286094,3.32798955798961,1
"156",-0.159133813117938,4.74904500902158,1
"157",-3.70967933631573,-3.46249348168174,3
"158",-0.7457333750045,4.01112271294605,1
"159",0.116934808716304,-3.6216361974551,4
"160",-0.325588032818788,3.0468902060952,1
"161",-0.553678022506022,3.08431143126681,1
"162",0.50971264032634,5.13446023490659,1
"163",-1.61598705076439,-1.47944664734584,3
"164",-3.99786913335822,-2.7179507760068,3
"165",-0.00655434265523303,2.90735423555321,1
"166",-0.301686012159912,-4.0736119396443,4
"167",-3.53532439266829,-2.00182750048065,3
"168",-3.06833161050196,-4.52874985946397,3
"169",-1.40706681763253,-5.14373107596676,4
"170",3.36013891882813,0.470449588980395,2
"171",-2.03536060959227,-2.05656539180686,3
"172",-0.389414621645742,5.05391559044854,1
"173",-3.03738707592529,-3.63089285751367,3
"174",-0.690795484329009,3.26958399395374,1
"175",-0.853798339433818,4.02818302752157,1
"176",-2.26117892048179,0.0852554897397215,3
"177",-0.253716250810521,-2.62724767677295,4
"178",-0.439322078556174,2.44775035750088,1
"179",-2.4791462255443,0.114137161097126,3
"180",-1.9498412668199,-0.870275590222254,3
"181",3.95727009284575,0.350993398888105,2
"182",-3.03368635798012,-0.69793651569919,3
"183",0.0686733461916447,3.10532416030765,NA
"184",-0.97506018009366,4.0792934315713,1
"185",4.5248151400256,1.96177071971539,2
"186",-2.48356979620244,0.133956164756532,3
"187",-3.46592755961797,-2.17393315137735,3
"188",1.9359718659404,4.58771736231065,1
"189",0.916665491888691,-1.32054361107306,4
"190",-2.94005540266809,-0.738938355497183,3
"191",-0.538011472999137,1.75898076041591,1
"192",-1.28924757955818,-0.541622310910945,3
"193",0.268079136990802,3.72019955913931,1
"194",3.09206380749322,3.39980062857784,2
"195",0.561855393657796,5.59503724013734,1
"196",-0.0296412024117125,4.69259954166271,1
"197",0.370202079585486,3.57953577251035,1
"198",-3.23524725630259,-2.35796835308025,3
"199",-0.819508171982721,2.15655938450379,1
"200",0.0267189436620163,4.02289200375886,1
"201",-0.369969116224599,4.42079631746271,1
"202",0.827197457473126,-1.52260877892864,4
"203",0.211885534746842,4.07483422242617,1
"204",-1.54642322135846,-0.693186516345858,3
"205",-3.48025642755957,-3.25414948279667,3
"206",-3.41181893286924,-3.11088374593959,3
"207",-2.7492689166068,-1.47897569787589,3
"208",-2.09699701200965,-2.42436260499643,3
"209",-2.33911989633571,-2.96709993292575,3
"210",-1.28930412452236,-1.62537715301813,3
"211",1.45832897852296,3.81101258107996,1
"212",2.98834107519556,1.59249615291997,2
"213",-1.80930146259696,-2.33978317858995,3
"214",-3.09611326897648,-4.20465548183655,3
"215",-3.54299642518163,7.81297474727035,NA
"216",-0.799101191629573,-0.240603115049246,3
"217",-2.94205096650277,-0.820168878110835,3
"218",-2.26055385139203,3.17227263595122,1
"219",-0.0598605900480831,4.53835604212564,1
"220",-0.756321463569124,-3.85740113521997,4
"221",-0.956813229791468,4.10488035021133,1
"222",-1.97333128343782,-1.63909401141479,3
"223",-2.80587186050082,-0.372770871721092,3
"224",-4.16002895422502,-2.69301413876441,3
"225",-1.74536519234163,-2.31582305000941,3
"226",-0.713624584663676,3.1628540771332,1
"227",-1.97280737635834,2.81289081899496,1
"228",-3.01982157885728,-0.69746041424176,3
"229",-4.00755569204526,-3.95584995324206,3
"230",-0.747800053758372,-4.81405950668065,4
"231",-1.54361594715734,-0.944152062713801,3
"232",-0.140708854295697,5.34838500862441,1
"233",-0.702469899105252,4.38225884110085,1
"234",-1.65454672529834,-0.284549234906936,3
"235",-0.562875989679627,6.52865897883021,1
"236",-1.43881600091238,-0.583091247545376,3
"237",-4.1313362146958,-3.95973786941692,3
"238",-1.12089812715651,4.62436141414444,1
"239",0.659677362541635,4.34733150408962,1
"240",-0.973186600042976,-3.93604887586716,4
"241",-0.869591754315492,2.75006329291793,1
"242",0.092780343800878,-1.30037107878348,4
"243",3.18501484656,1.44604131280871,2
"244",0.572778996359179,-1.74238896661111,4
"245",-2.67544499424085,-0.911188931418558,3
"246",0.256595480401497,5.0514064143218,1
"247",-0.944834507202542,-0.403119450352436,3
"248",-2.39666211679321,-3.48411458139984,3
"249",-0.923160724421177,-0.537306494091698,3
"250",0.264943651386774,-0.828121251350934,4
"251",-4.14717076442855,-2.84667440450546,3
"252",2.7787146007428,2.63597101768413,2
"253",-3.22915150571644,-2.06590079369617,3
"254",-1.76164309655983,2.29286673352289,1
"255",-1.55154462025983,-0.30866326679462,3
"256",-3.92918100801163,-2.56346005334965,3
"257",-0.724893308825161,3.40100275787773,1
"258",-4.09591813135728,-2.71104248482356,3
"259",1.54748387484114,1.8120813152934,2
"260",-3.58340912738296,-3.86220863658839,3
"261",-1.87414283192212,-2.61789187610864,3
"262",0.116650372032084,3.16419260874887,1
"263",-0.07254079736362,2.09509810412193,1
"264",0.727762260141327,4.16726168110523,1
"265",-0.145053837446898,6.44565773473057,1
"266",-1.0191200723146,3.29224537950968,1
"267",-3.80959796953177,-2.47263242397866,3
"268",-1.29682350349497,-4.7161932557415,4
"269",-3.28963323561193,-3.01972845796035,3
"270",2.35492057052842,1.77307866317982,2
"271",0.70633082705758,3.12178327567116,1
"272",-0.563985817655541,1.54440459760241,1
"273",-2.85668677316084,-3.78353028550533,3
"274",0.460316890961955,2.11038676769094,1
"275",-2.91770323129731,-0.748848214141205,3
"276",-0.496085316590685,-2.22558011227504,4
"277",1.84622680929014,1.80526728922556,2
"278",-0.761574582684799,-0.687067366857628,3
"279",0.404884562950473,3.38661087508703,1
"280",-0.623185103883533,-4.17157395940586,4
"281",1.32304849058806,-2.01095263134334,4
"282",-1.54121495281897,-0.57289437648053,3
"283",0.807723935172354,2.60510291173311,1
"284",-3.33106899166697,-1.66019358574626,3
"285",-1.55206400192187,4.6763736334186,1
"286",1.05201407559328,2.88459706478619,1
"287",2.56653934134724,2.45125666681986,2
"288",-3.37570962073762,-3.90365768730907,3
"289",-1.84859903761366,-4.56287591325048,4
"290",-3.1912183323097,-3.11597239871669,3
"291",4.55416755988872,3.50430868973725,2
"292",-4.09076500323975,-3.87601106215644,3
"293",3.60500012678185,1.37485065061274,2
"294",3.30645855443657,0.799758473337314,2
"295",-3.08889922041711,-3.74228322446478,3
"296",-3.17627712777137,-3.40993999725568,3
"297",2.89836460549006,-0.426297285147281,2
"298",-2.79147290626982,-1.08461860564227,3
"299",-1.19654591401244,1.97968432407398,1
"300",-2.30827926744353,-1.33470014411952,3
"301",1.97182770654335,1.82725910717538,2
"302",-0.949711737992621,-4.85814180832591,4
"303",1.25925845819031,3.16454248382302,1
"304",-2.77274701663488,-0.90152800754129,3
"305",-2.8581268987374,-2.85923664274476,3
"306",-3.63533815552602,-3.97176859142404,3
"307",0.885953109436528,2.66352980010519,1
"308",3.50334986866841,2.12375825851536,2
"309",-2.16816184890279,-0.622228520041324,3
"310",-4.23410799879491,-2.93993578354907,3
"311",-1.39801550884475,2.58947910274558,1
"312",-2.83052358326341,-0.736100808842267,3
"313",-2.66085619699507,-2.08115648207559,3
"314",-1.34151159764546,5.1336921948568,1
"315",-0.286544290935422,5.42848896247005,1
"316",3.60097529000389,1.84265857287172,2
"317",0.153030474281596,-3.14695605066965,4
"318",0.402558960742549,4.10891637395992,1
"319",0.352357249050804,3.5210433495363,1
"320",-2.17765466185713,-0.307112982497029,3
"321",-3.0722020268401,-3.25144734010883,3
"322",-1.93775826216227,-2.20194338531007,3
"323",-1.54055687630737,-0.105757528225251,3
"324",-0.859478848167657,-3.68920840914596,4
"325",-0.798873695873719,-0.200566520545839,3
"326",-2.32462350068445,-2.86762079321319,3
"327",0.5866555547118,-3.01060966249321,4
"328",-2.94614541781277,-3.43305693098017,3
"329",-0.301205166145374,-4.69406294334308,4
"330",-1.02832112201241,4.70699397713616,1
"331",1.21986763173661,-2.28040049757428,4
"332",-1.83170527589055,-2.48263795266392,3
"333",1.22164084944115,2.98903283150681,1
"334",1.86668931672754,1.74197714805608,2
"335",-1.84694584756941,-1.59521474951353,3
"336",0.757397522166258,2.38357313873107,2
"337",0.86853998768487,5.10766845055648,1
"338",-1.57138153708027,2.25594697233,1
"339",2.51710381652122,2.05952762312004,2
"340",3.75848317853788,2.20183482215473,2
"341",-1.51172770754031,3.63229329776447,1
"342",-0.0966536727320702,3.39516313409861,1
"343",2.79940427362904,3.11777834253518,2
"344",-0.811350469682454,-0.772470863091269,3
"345",-0.603742011256916,-5.41182111099844,4
"346",1.23771572529921,-1.88800632161037,4
"347",-0.0799012485991626,4.71781133312789,1
"348",-3.24646908696043,-1.06776977320835,3
"349",-1.53496499830939,4.50560934056791,1
"350",-1.67698687737852,-1.40206389424316,3
"351",-0.740927024737819,2.64020355953606,1
"352",0.683546151509657,3.68689502895682,1
"353",-1.97904212907655,0.00851944487700074,3
"354",-1.71992660111912,-2.0728495370415,3
"355",-0.663312770474368,3.38010487383477,1
"356",-1.87328772988981,-1.59353467390794,3
"357",-2.65579932034654,-3.29632846762889,3
"358",-2.61443072048443,-3.00444908743058,3
"359",-5.92390414699912,1.48900294303894,NA
"360",-2.14002403411371,3.5795426001556,1
"361",-0.927410826073456,5.03778894392855,1
"362",-2.34557191196755,-0.360869975648605,3
"363",-0.216248112016284,-2.9572590412504,4
"364",-2.3127519155387,-0.574193292400427,3
"365",-1.12186177644641,3.73920507153681,1
"366",-0.975826277740013,2.15221994723051,1
"367",2.22767620640852,4.29557319406273,1
"368",-3.42294968240618,-1.98722668431309,3
"369",1.11296112006369,3.69899533862817,1
"370",5.0219738954371,2.40815176108793,2
"371",1.35302412757982,3.74335865017815,1
"372",0.768822821315234,4.90143083037205,1
"373",3.78889905402428,1.71279882822984,2
"374",-1.84555540263114,-2.23622902904853,3
"375",-2.14579001506393,4.07852968610529,1
"376",-2.18718636957752,0.326194687303433,3
"377",-1.82941824172387,-0.254732078647211,3
"378",2.62221644818783,-0.0845431983470917,NA
"379",-2.68889447321457,4.89189249222857,1
"380",-0.555533764152445,5.26802573471225,1
"381",-0.304493035951784,-3.65857033349443,4
"382",-3.77393349078297,-2.98491379992073,3
"383",0.130259635518157,5.33841910705281,1
"384",-0.119334781249893,2.31347534057284,1
"385",-0.391197337902611,-4.84597764759037,4
"386",-0.487778975319955,4.22100548490682,1
"387",0.740301496296423,4.89688792654318,1
"388",-2.85246987266669,-4.17208388181624,3
"389",-2.90754610526201,-3.64072666902393,3
"390",1.03250411125675,3.59375126682372,1
"391",0.459627593514922,3.68779020733377,1
"392",-0.966547186404405,3.67203299401435,1
"393",3.59680002925285,0.405655898390029,2
"394",-3.13857676639646,-4.41554690895351,3
"395",-1.15932051867907,3.88184524201168,1
"396",0.6309941372978,6.4777750729363,1
"397",-0.211921300497931,4.0664308652601,1
"398",-1.84100107041187,-0.011071680614393,3
"399",-6.5200009085238,-4.78156939148903,NA
"400",3.65195142760149,1.86014475084058,2
"401",-1.48262945355216,-1.08323869371439,3
"402",-1.85964201197653,0.187866871274051,3
"403",4.16148105929008,1.24370285139609,2
"404",-3.32858011111708,-3.38765429905481,3
"405",-0.977389291677171,3.83675051180537,1
"406",-3.12617115285704,-1.86278172785128,3
"407",-2.63890096336724,-1.31988354291424,3
"408",0.879202361781303,3.46376481854002,1
"409",0.594538966269237,3.55415351887699,1
"410",-2.63099370562395,-3.24891294674597,3
"411",-0.137792022091311,4.03643939871607,1
"412",1.16423836306098,2.95978627807579,1
"413",3.75896009220487,3.48037076988764,2
"414",-0.0707104541593179,-1.5652335342953,4
"415",3.38028029258703,1.57946141886652,2
"416",3.27744442108945,0.570336724395466,2
"417",5.34168824519931,-0.379983320445684,2
"418",1.12599861921762,3.03334970628236,1
"419",-0.784641927723832,3.54164687246803,1
"420",0.303194652570186,3.12490533459948,1
"421",-0.230312443038055,3.73659148696242,1
"422",-2.54644524624427,1.18452883271325,1
"423",0.612648948543184,3.87938319555194,1
"424",-0.414495673108761,4.04381214023388,1
"425",-1.74670911912982,4.19366628824542,1
"426",-1.56153460948306,4.66097021673658,1
"427",-3.44421373424901,-4.11222714660377,3
"428",3.69275992264398,2.34319840226337,2
"429",-0.20899245640739,-0.973912033465169,4
"430",-1.40363867778461,-0.450474647562762,3
"431",-2.60512088347739,-0.817413316546736,3
"432",4.04291983747007,1.75520497871541,2
"433",-4.19900218422333,-3.71701794170409,3
"434",0.254195333247477,3.04599739778778,1
"435",-1.76087953989569,4.51530494689425,1
"436",-0.732312174978385,3.6156482960332,1
"437",-1.35468890910367,-3.77112821325228,4
"438",0.284989970471752,4.91592333825932,1
"439",-0.696795498349665,-4.7281897109453,4
"440",0.989497423177871,4.27681140291238,1
"441",1.87773814023361,5.66875437361661,1
"442",-1.31534651516047,-4.82569125393699,4
"443",-2.89263412737011,-0.810119066138965,3
"444",3.26132928190127,3.0974080265192,2
"445",-3.32582273108695,-3.59805450552917,3
"446",2.35713600749253,1.13430306494119,2
"447",-1.36628274517893,3.27962399125178,1
"448",-4.11472750304013,-3.70472308734118,3
"449",-1.98633799884748,-2.48752838353773,3
"450",-2.53222445739277,0.165771546798493,3
"451",-1.68553738729465,0.236681928753795,3
"452",-1.29742506803412,4.99290836443488,1
"453",-2.46095865751743,-3.2638438977074,3
"454",3.02405916313443,1.39217108121502,2
"455",4.51065278677615,1.5262154670085,2
"456",-1.6067258659068,3.86400406367525,1
"457",-0.635594156072009,-3.37583425551527,4
"458",-1.68395461991843,-2.0778189211081,3
"459",-2.92775245840016,-2.50901312906247,3
"460",-0.693800989907791,-0.177054713045221,3
"461",-2.58761632541024,-3.51830564821652,3
"462",0.532574540221477,-1.69561899300255,4
"463",3.94427619642857,1.35850884790268,2
"464",-1.71756873654686,2.87136050680839,1
"465",-4.1234529428829,-2.94254245938048,3
"466",-1.20246045106826,-3.41612328757437,4
"467",-0.367421742889271,4.09802814039284,1
"468",1.02411434797969,2.33566401960716,1
"469",-4.19600605289587,-2.94741546385729,3
"470",-1.44122638443318,-1.83479864118471,3
"471",-1.87240136632604,-1.17418185735463,3
"472",-1.57109885984444,4.0062110332332,1
"473",2.4341169710143,1.41497732592593,2
"474",-4.122781935632,-3.18258680567018,3
"475",-2.04907983884492,-0.245258651631118,3
"476",0.324836981322662,2.67842185330409,1
"477",0.763213680594464,1.645211027262,1
"478",-0.126048044004307,3.49960821405576,1
"479",-1.67444667400938,-1.98557187938047,3
"480",-0.783025449376163,-5.82852387757958,4
"481",1.05474909857326,2.53480040134118,1
"482",2.78427229328461,3.57906365872512,2
"483",0.206421377783673,3.84946610323613,1
"484",-3.48990679471192,-4.30220876410024,3
"485",-1.99165931678528,-4.27760258293957,4
"486",2.73224707784567,2.8196750599316,2
"487",-1.50900963798329,-0.423668482055984,3
"488",-2.49974706056387,-3.25154042105178,3
"489",-1.43029615462657,3.07745868488388,1
"490",0.942871670760434,2.15927245514899,1
"491",-0.0809520839299127,4.0941093795431,1
"492",-3.4345304107639,-1.89987362115913,3
"493",-0.0813948835338092,3.85289753524735,1
"494",-1.38612723582077,4.91193752546833,1
"495",-1.90625831591312,3.95033219523193,1
"496",-0.498689318214847,1.86903665309444,1
"497",-1.90786121946725,4.27359740222504,1
"498",-0.0374136633695219,5.1331781815419,1
"499",-0.275480851213244,-1.57383561491378,4
"500",2.75622269810841,2.00059064486796,2
"501",-4.06952081713102,-2.93884686208016,3
"502",0.872710881304644,-2.95617478975554,4
"503",-2.86913520894809,-2.69885297536935,3
"504",0.0670870508297217,2.48155411326463,1
"505",-1.51486786653122,-5.46625888887452,4
"506",2.85926235717885,2.73491004178098,2
"507",2.63987449301371,1.55666083801239,2
"508",-1.96154534970318,3.130635998247,1
"509",-1.59284655322201,-1.88683071519427,3
"510",-3.01402207588444,-4.03818694821841,3
"511",-0.721970946195874,-4.34471352945094,4
"512",-3.08649419574528,-3.73707576529708,3
"513",-2.19615004000061,3.37770925894497,1
"514",-2.84429185338314,-3.67277662839018,3
"515",-2.85887755017295,-1.34122961302962,3
"516",0.444113021941234,5.4004280299027,1
"517",0.371711420142855,-1.25414901206279,4
"518",-1.00034669749622,4.52258846987946,1
"519",-0.0696670837964976,2.0182310544533,1
"520",0.646425567614582,-2.35118931168589,4
"521",-0.664907992026114,3.46469123577384,1
"522",-3.27954097753118,-3.90502178314404,3
"523",-0.382455893106106,3.75114729618345,1
"524",-0.2608790302037,1.79546855656812,1
"525",2.72998725317409,2.31049536868112,2
"526",-1.21442051719481,-0.877140447212696,3
"527",-0.594364764516934,4.14461068185058,1
"528",1.08347399590679,-1.60183932114933,4
"529",0.989585298358222,-1.70761913700317,4
"530",-1.1654231203333,3.10815695651392,1
"531",-0.0892581346565344,1.9114942057294,1
"532",-3.37100441464599,-1.83360835251667,3
"533",0.300656441074577,3.21369291175827,1
"534",-2.24677491548285,-2.00723252061541,3
"535",-3.01533189852343,-1.04376472192509,3
"536",0.453351096287407,2.97607253682515,1
"537",1.44353042288418,3.24839898817672,1
"538",0.1335679700738,2.26629287510288,1
"539",-3.46781733240492,-4.12780981430992,3
"540",0.20209907440609,4.23533824801041,1
"541",-0.184129986539898,3.00273401071493,1
"542",-2.00279115661785,0.288760324235717,3
"543",0.982400571994457,4.06604041823854,1
"544",-3.22670951607773,-3.73765942378474,3
"545",-2.35326383106315,-3.34833023673076,3
"546",0.21023881961654,3.78600033835058,1
"547",-2.83854670129237,-1.9353382909881,3
"548",-3.8721790023733,-3.33668903445391,3
"549",-1.81613606695666,3.43882278429019,1
"550",-0.527930583570793,-3.75307846640938,4
"551",-0.516057988372734,3.02032779515223,1
"552",-0.0260580797254035,1.48392936320709,1
"553",-2.78131539373634,-3.96631321785874,3
"554",-2.67875415849831,-3.11844498989047,3
"555",0.486379552815003,3.12513183702926,1
"556",4.89490348758972,0.541919230210469,2
"557",-1.65588825979082,-0.679438688182519,3
"558",-3.38372294415446,-1.46105779907918,3
"559",-3.56575728175571,-3.77530990911059,3
"560",-0.885819245302747,4.09038290517752,1
"561",0.831103998745007,-2.24477138202133,4
"562",-2.61963780270473,-3.72552083771439,3
"563",1.3111722971385,4.4924709082246,1
"564",-0.959390127545173,2.71444221874012,1
"565",-1.68195453379504,-1.24665815600697,3
"566",0.576206009222531,4.58804062175054,1
"567",-2.41878272905669,-1.89404604028108,3
"568",-1.75625361902978,-2.27865598705187,3
"569",0.841590756864613,4.99564423263247,1
"570",-3.28290383496532,-2.80278933858525,3
"571",-0.806517625287037,-0.679325319301191,3
"572",-3.00252149554583,-2.59354163623386,3
"573",-1.71843605088999,3.34698708732748,1
"574",0.847858805557547,4.73122581359182,1
"575",-1.46707620857369,-1.54181829701932,3
"576",-1.84503863626944,0.945376914541671,1
"577",-3.88706055314605,-2.1770471827293,3
"578",0.616109764498387,-1.29196807440831,4
"579",-0.432864628685665,2.56138043727936,1
"580",-1.92375238672428,-2.47964076268045,3
"581",-0.463717918977858,3.57300664717896,1
"582",-0.0489947796718599,-3.02270512472632,4
"583",0.42617345056712,2.75758970105101,1
"584",-1.15833020121999,0.0662436762475693,3
"585",1.35507335909062,3.84124790902721,1
"586",-1.5760038626658,-3.94142275215795,4
"587",-1.46305944833799,4.30943951987739,1
"588",3.84515976505438,2.36814545777598,2
"589",-0.864161891247509,4.92984951744442,1
"590",-1.04548420655548,5.47177563369898,1
"591",-1.62311631906434,-3.59742066747402,4
"592",-1.89717189326454,-1.52743821377395,3
"593",-1.96510084032447,0.298780139586721,3
"594",-2.15002553535964,0.307356143929225,3
"595",-0.0951461114688097,-4.42478340611369,4
"596",0.39813546852768,2.38740091155171,1
"597",-0.721264180340877,4.07099528875761,1
"598",-1.16864943671116,-0.701917824784705,3
"599",-2.11154765833614,-3.0445259115864,3
"600",-3.52557432736437,-2.8583735052155,3
"601",-0.382156577950465,3.69471131932954,1
"602",0.728916991954074,-3.16677387519505,4
"603",-0.696589126369182,-5.21636897224677,4
"604",-1.59220093987294,-3.62091934279696,4
"605",-2.18142098394413,-0.926252282356268,3
"606",0.0528326787840552,4.08140262716388,1
"607",-3.28642057849913,-1.42496958075957,3
"608",-1.14066644076397,3.4480652797655,1
"609",-2.44984994683649,-3.05228512473312,3
"610",-2.14115341067574,-0.550510864915067,3
"611",3.43864426056086,1.07423186664796,2
"612",-2.64903405457426,3.53472551016571,1
"613",-0.313673676423091,-1.82963385559861,4
"614",-0.365271778247823,2.99803951185292,1
"615",-0.462762576306755,-2.44353513865945,4
"616",4.37061697049918,0.0909223448003602,2
"617",-3.58360003039541,-2.46478199851145,3
"618",-0.772686488445877,1.67921426999857,1
"619",-1.36179427373855,4.06012298764215,1
"620",-4.25298556254146,-3.60904441607524,3
"621",2.69334384254749,2.16216858963466,2
"622",-1.55153508154281,-0.135746247338745,3
"623",0.258177895545797,5.03216603292277,1
"624",2.48327714028083,4.23580949842607,1
"625",-3.55129356184793,-1.69293473343594,3
"626",3.02758989531529,1.2192013291614,2
"627",-3.29881192871957,-4.26014677623289,3
"628",-1.46839307968198,-5.13745378032471,4
